C1,C2,C3,C4,P
0.4205,0.9147,0.3313,0.9792,1
0.21910000000000002,0.0059,0.6799999999999999,0.9838,1
0.3698,0.11449999999999999,0.823,0.16510000000000002,1
0.5594,0.8643,0.6373,0.6571,0
0.6874,0.48619999999999997,0.9173,0.5119,1
0.0286,0.5293,0.5650999999999999,0.8542,1
0.0557,0.48160000000000003,0.2197,0.41259999999999997,1
0.0123,0.5811999999999999,0.8337,0.9721,1
0.7505999999999999,0.8031,0.9982,0.13340000000000002,1
0.3298,0.4089,0.872,0.6667,1
0.655,0.9634,0.8388,0.4343,1
0.9843999999999999,0.4426,0.7622,0.3064,1
0.3341,0.9256,0.2848,0.21389999999999998,0
0.7807999999999999,0.49219999999999997,0.6935,0.735,1
0.9593,0.8321000000000001,0.7188,0.6829000000000001,1
0.9371,0.8345,0.3146,0.5945,1
0.3367,0.105,0.15489999999999998,0.8837,0
0.49,0.1072,0.7626,0.5392,0
0.4185,0.0078000000000000005,0.9303,0.4694,1
0.1112,0.5113,0.2884,0.028900000000000002,1
0.45,0.0936,0.5042,0.5285,1
0.9424,0.3046,0.9573,0.035699999999999996,0
0.3449,0.8342,0.7061999999999999,0.9036,1
0.1859,0.0749,0.8529,0.9168000000000001,0
0.9684,0.12279999999999999,0.8091,0.8854,0
0.48919999999999997,0.8237,0.5845,0.9133,0
0.7558,0.27549999999999997,0.7463,0.3887,0
0.6052,0.4605,0.6636,0.2187,1
0.49870000000000003,0.6163,0.6398,0.7121999999999999,0
0.4222,0.9123,0.4939,0.3286,0
0.18869999999999998,0.7255,0.5617,0.7712,0
0.2167,0.6846,0.302,0.4284,1
0.5258,0.9549,0.1128,0.253,1
0.9011,0.3779,0.3244,0.9087000000000001,0
0.0696,0.869,0.9691,0.49,1
0.1174,0.3569,0.9645,0.7052,0
0.041400000000000006,0.8584,0.019700000000000002,0.9718,1
0.2532,0.4999,0.4306,0.053099999999999994,0
0.4667,0.2889,0.10189999999999999,0.3252,0
0.8505,0.7126,0.5786,0.4185,0
0.6934,0.2022,0.6222,0.2778,1
0.4165,0.6819999999999999,0.2939,0.8229,1
0.3119,0.7588,0.5481,0.5934,0
0.3488,0.1668,0.77,0.5142,0
0.1627,0.3342,0.3499,0.2147,0
0.5439,0.9728,0.4656,0.9501999999999999,1
0.4218,0.4131,0.4806,0.8861,1
0.2675,0.6464,0.3579,0.36419999999999997,1
0.7237,0.20900000000000002,0.8904,0.3361,1
0.039099999999999996,0.8342,0.3453,0.7545999999999999,1
0.9005,0.2365,0.8913,0.7009,0
0.6029,0.2022,0.3035,0.008199999999999999,1
0.19729999999999998,0.9045,0.4097,0.2407,1
0.5438000000000001,0.7866,0.3438,0.0006000000000000001,1
0.756,0.5632,0.295,0.5611,1
0.7404,0.6565,0.28800000000000003,0.9480999999999999,0
0.7515000000000001,0.3397,0.8908,0.4891,0
0.6448,0.8092,0.23199999999999998,0.9818,1
0.8122,0.5281,0.5126,0.4726,1
0.326,0.2889,0.34509999999999996,0.9061,0
0.2577,0.25739999999999996,0.8295,0.875,0
0.3218,0.6247,0.7265,0.3671,1
0.2489,0.6614,0.4003,0.8157,1
0.6072,0.8143,0.22460000000000002,0.20479999999999998,1
0.15960000000000002,0.7902,0.7743,0.2742,1
0.4043,0.2474,0.6128,0.5932999999999999,0
0.3514,0.0673,0.6367,0.0184,0
0.13629999999999998,0.15810000000000002,0.4128,0.6814,0
0.0619,0.1753,0.4508,0.5427,1
0.5578,0.42310000000000003,0.9561,0.8404,0
0.3018,0.8787,0.9299999999999999,0.6111,1
0.9818,0.7813,0.9845,0.2953,0
0.4949,0.4346,0.4568,0.1879,1
0.5687,0.8406,0.20190000000000002,0.8739,1
0.0946,0.9295,0.2613,0.5071,0
0.8414,0.5598,0.714,0.8389,1
0.5632,0.0867,0.7677,0.7847,0
0.9473,0.24280000000000002,0.21539999999999998,0.2893,0
0.9077,0.8355,0.0241,0.6095,0
0.7025,0.4722,0.1191,0.41200000000000003,1
0.43520000000000003,0.20700000000000002,0.5399,0.35960000000000003,1
0.1187,0.8165,0.5623,0.9445,1
0.5111,0.9253,0.1759,0.091,0
0.9433,0.5994,0.3658,0.5710999999999999,0
0.8795999999999999,0.4028,0.9509,0.21500000000000002,0
0.7202999999999999,0.4905,0.5806,0.6147,0
0.5465,0.7132000000000001,0.7639,0.9438,0
0.019700000000000002,0.19019999999999998,0.2074,0.3111,0
0.3073,0.5186999999999999,0.0634,0.9172,1
0.7769,0.019700000000000002,0.044300000000000006,0.155,1
0.7581,0.8545,0.4379,0.648,0
0.1328,0.797,0.3855,0.2931,1
0.0245,0.1401,0.9535,0.4195,1
0.772,0.9858,0.4703,0.7069,1
0.5072,0.7757000000000001,0.8145,0.0558,1
0.5209,0.7349,0.1679,0.9747,0
0.6551,0.2102,0.5892,0.5443,0
0.8838,0.09129999999999999,0.36860000000000004,0.7315,1
0.1535,0.42010000000000003,0.8054,0.8391,1
0.2712,0.3688,0.9496,0.5563,1
0.9380999999999999,0.32730000000000004,0.19890000000000002,0.296,1
0.9082,0.3776,0.9874,0.9077,0
0.13419999999999999,0.8009999999999999,0.2731,0.099,1
0.7948,0.9825,0.09129999999999999,0.9014,0
0.359,0.5388,0.118,0.7279,1
0.6359,0.24559999999999998,0.3532,0.17759999999999998,0
0.823,0.3028,0.6273,0.9829,1
0.3607,0.2319,0.4239,0.8415,1
0.3196,0.698,0.3509,0.3356,0
0.7033,0.4067,0.6568,0.4762,0
0.5012,0.9231,0.22560000000000002,0.4092,0
0.3328,0.4396,0.09140000000000001,0.5265,1
0.8062,0.7007,0.33799999999999997,0.19890000000000002,1
0.18880000000000002,0.14479999999999998,0.2862,0.9296,1
0.0236,0.8952,0.6907,0.2459,1
0.0034000000000000002,0.2311,0.6614,0.73,1
0.7602,0.1678,0.6653,0.3462,1
0.4712,0.5168,0.056999999999999995,0.5576,0
0.009399999999999999,0.3841,0.5093,0.5405,0
0.1699,0.269,0.6761,0.27,0
0.6113,0.3891,0.7048,0.0626,1
0.1222,0.371,0.4416,0.765,0
0.6427,0.1963,0.5243,0.6501,0
0.8475,0.0887,0.0712,0.9547,0
0.6769000000000001,0.5975,0.4243,0.11599999999999999,0
0.8504,0.3131,0.8464,0.1573,1
0.4122,0.6958,0.18359999999999999,0.36819999999999997,1
0.7628,0.28800000000000003,0.13829999999999998,0.7145,0
0.388,0.8866,0.8544,0.1215,0
0.7686999999999999,0.9964,0.24059999999999998,0.46599999999999997,0
0.3734,0.3665,0.6604,0.3963,1
0.5233,0.577,0.9559,0.8291999999999999,1
0.5466,0.3408,0.9521,0.5199,0
0.5017,0.36860000000000004,0.6839,0.618,0
0.7656000000000001,0.713,0.20650000000000002,0.7582,1
0.6069,0.43979999999999997,0.4658,0.41159999999999997,1
0.0717,0.19319999999999998,0.8474,0.8894,0
0.9059,0.7504,0.5572,0.23570000000000002,0
0.06470000000000001,0.4421,0.35250000000000004,0.0040999999999999995,0
0.5662,0.4134,0.6192,0.5566,0
0.9422,0.07730000000000001,0.7134,0.5664,0
0.4194,0.8778,0.5446,0.1009,0
0.8044,0.1148,0.8190999999999999,0.3025,1
0.0917,0.2373,0.2707,0.8170999999999999,1
0.2924,0.6899,0.7459,0.7963,1
0.3119,0.2849,0.6685,0.36929999999999996,1
0.7484,0.7108,0.25070000000000003,0.768,1
0.8289,0.3778,0.7426,0.9162,0
0.8679,0.4309,0.9931,0.8863,1
0.3556,0.6579,0.9293,0.5706,1
0.244,0.798,0.13690000000000002,0.6213,1
0.0937,0.6799,0.2388,0.8553999999999999,0
0.2988,0.8364,0.0216,0.08560000000000001,1
0.6836,0.0373,0.3488,0.6782,1
0.8414,0.2464,0.5337000000000001,0.0305,1
0.8807,0.1532,0.5316,0.8303,1
0.8967,0.8726,0.6586,0.1623,0
0.8585,0.9988,0.4694,0.7847,0
0.5081,0.6797,0.44789999999999996,0.7311,1
0.8084,0.1422,0.5982000000000001,0.6125,0
0.9333,0.4047,0.29710000000000003,0.9022,0
0.4188,0.1908,0.6093,0.16870000000000002,0
0.0235,0.10450000000000001,0.9984999999999999,0.7709,1
0.8967,0.3887,0.1323,0.30879999999999996,0
0.6073999999999999,0.4098,0.5041,0.0007999999999999999,1
0.4229,0.8588,0.4252,0.7863,0
0.3822,0.41000000000000003,0.7178,0.98,1
0.3204,0.7363999999999999,0.1073,0.6579,1
0.157,0.7478,0.918,0.07189999999999999,0
0.7612,0.23270000000000002,0.5815,0.4747,1
0.29159999999999997,0.6778,0.6062,0.011099999999999999,0
0.534,0.4853,0.8159,0.2736,1
0.8238,0.5593,0.6763,0.7444999999999999,1
0.2545,0.9099,0.5797,0.4011,1
0.0928,0.49529999999999996,0.8027,0.049,0
0.4114,0.6464,0.0627,0.4962,1
0.6268,0.6035,0.8579,0.0723,0
0.8091,0.6098,0.0455,0.5435,1
0.6891,0.7118,0.9859,0.5373,1
0.2964,0.6037,0.4347,0.7613,1
0.1532,0.1065,0.6831,0.7263999999999999,0
0.14789999999999998,0.9297,0.0269,0.2378,0
0.3125,0.3313,0.8679,0.519,0
0.1068,0.935,0.8265,0.6462,0
0.8216,0.9329000000000001,0.45489999999999997,0.6955,1
0.887,0.9823,0.1028,0.0764,1
0.21150000000000002,0.4807,0.3944,0.4387,1
0.888,0.3962,0.6456,0.0049,1
0.3268,0.1493,0.48360000000000003,0.4656,1
0.9772,0.0411,0.3536,0.6934,1
0.5909,0.6468,0.5146,0.5055000000000001,1
0.4605,0.324,0.3729,0.8502,1
0.221,0.295,0.4806,0.9017999999999999,1
0.7805,0.5749,0.4935,0.22249999999999998,0
0.38739999999999997,0.6232,0.6341,0.962,1
0.054599999999999996,0.9593,0.4051,0.8948,0
0.8405,0.927,0.16060000000000002,0.3046,0
0.3002,0.2996,0.717,0.4611,0
0.711,0.8569,0.1134,0.859,0
0.0784,0.44630000000000003,0.3546,0.9111,1
0.0334,0.25529999999999997,0.0407,0.36460000000000004,1
0.3348,0.1251,0.058300000000000005,0.0271,0
0.0358,0.13879999999999998,0.4272,0.18259999999999998,0
0.41300000000000003,0.5108,0.23220000000000002,0.3184,0
0.3962,0.9349000000000001,0.6743,0.9868,1
0.5757,0.1286,0.3163,0.0432,0
0.4717,0.8267,0.8445,0.4315,1
0.8791,0.07139999999999999,0.18880000000000002,0.6599,0
0.9758,0.33089999999999997,0.8079000000000001,0.2074,0
0.9162,0.9302,0.8447,0.13340000000000002,1
0.6985,0.044,0.7471,0.9922,1
0.7696000000000001,0.2883,0.7418,0.8784,0
0.6443,0.8237,0.1995,0.6772,1
0.4945,0.1023,0.7585,0.7674,1
0.39590000000000003,0.5453,0.9452,0.9101,0
0.5939,0.8028,0.6622,0.5503,1
0.6038,0.9694,0.0868,0.4317,0
0.2369,0.4907,0.3577,0.2383,0
0.249,0.18880000000000002,0.6072,0.9031,0
0.4263,0.1713,0.9474,0.4903,1
0.727,0.5838,0.5433,0.9233,1
0.9234,0.5756,0.8190999999999999,0.8071,0
0.8645,0.2097,0.6645,0.7167,0
0.505,0.7488,0.5564,0.3836,0
0.6928,0.0638,0.2106,0.5361,0
0.043300000000000005,0.2528,0.45589999999999997,0.8022,1
0.1765,0.7331,0.806,0.1679,1
0.9753000000000001,0.5246999999999999,0.833,0.3591,1
0.1217,0.5154,0.1457,0.0574,1
0.962,0.6626,0.0978,0.7055,1
0.17609999999999998,0.2193,0.4246,0.474,0
0.9214,0.6653,0.7919,0.6616,0
0.16970000000000002,0.5023,0.7703,0.8275,1
0.16699999999999998,0.9471,0.3906,0.5129,0
0.046200000000000005,0.7836,0.12990000000000002,0.7169,1
0.0819,0.7666,0.6950000000000001,0.8341000000000001,0
0.2863,0.4833,0.16210000000000002,0.5413,0
0.6138,0.062299999999999994,0.0673,0.9037,0
0.0327,0.5797,0.6894,0.5378000000000001,0
0.8933,0.0718,0.5923,0.0694,0
0.0954,0.2535,0.17520000000000002,0.9234,1
0.4403,0.0263,0.4907,0.0028,0
0.6354,0.6908,0.5126,0.4112,1
0.7556,0.15710000000000002,0.7536,0.6432,1
0.6041,0.9569,0.1279,0.751,1
0.5700000000000001,0.23149999999999998,0.0185,0.773,1
0.9503,0.21760000000000002,0.0401,0.0963,0
0.6653,0.8396,0.16770000000000002,0.586,0
0.1982,0.48619999999999997,0.0465,0.9450000000000001,1
0.9733,0.6991,0.9919,0.3204,0
0.24459999999999998,0.5059,0.6519,0.1122,1
0.6097,0.31120000000000003,0.5332,0.0063,0
0.13040000000000002,0.3356,0.7044,0.704,0
0.6061,0.4063,0.3986,0.6503,0
0.09709999999999999,0.7051000000000001,0.9579,0.3353,1
0.36719999999999997,0.7529,0.41800000000000004,0.7245,1
0.4582,0.22499999999999998,0.9417,0.9027000000000001,1
0.29569999999999996,0.0634,0.5099,0.6561,0
0.6857,0.098,0.5834,0.0674,0
0.6087,0.933,0.5129,0.12669999999999998,1
0.6395,0.059,0.008,0.22760000000000002,1
0.0931,0.9709,0.0446,0.37870000000000004,0
0.055099999999999996,0.8948,0.8137,0.16970000000000002,1
0.4433,0.5428,0.155,0.40090000000000003,0
0.24180000000000001,0.040499999999999994,0.912,0.7726,0
0.8613,0.8356,0.6584,0.8208,0
0.4445,0.4316,0.7108,0.1133,0
0.8046,0.2742,0.5463,0.5624,0
0.4724,0.0024000000000000002,0.0204,0.0681,1
0.12029999999999999,0.6734,0.8113,0.8503000000000001,1
0.0097,0.9648,0.5646,0.0417,1
0.32030000000000003,0.8933,0.3448,0.9323,0
0.4875,0.2753,0.3912,0.764,1
0.4157,0.17880000000000001,0.31220000000000003,0.9796,0
0.5202,0.5041,0.7938000000000001,0.19390000000000002,1
0.5611,0.8132,0.5509999999999999,0.9758,0
0.6854,0.6577999999999999,0.5813,0.44220000000000004,1
0.7332,0.19,0.0934,0.0545,1
0.8637,0.3735,0.6577,0.28559999999999997,0
0.8128,0.9204,0.8694999999999999,0.6632,1
0.4427,0.3043,0.9168000000000001,0.2788,0
0.7273000000000001,0.12769999999999998,0.0138,0.13879999999999998,0
0.4401,0.4435,0.3932,0.696,1
0.766,0.6587000000000001,0.9673,0.7622,0
0.9995,0.5992999999999999,0.4629,0.5296,0
0.7831,0.5371,0.7428,0.12940000000000002,0
0.7774,0.2249,0.6409,0.5584,1
0.7681,0.6241,0.3081,0.7215,1
0.4507,0.331,0.1834,0.062299999999999994,0
0.182,0.112,0.025500000000000002,0.8868,1
0.9501999999999999,0.266,0.272,0.1011,0
0.5323,0.17520000000000002,0.4865,0.0576,1
0.050699999999999995,0.7346,0.0268,0.4064,1
0.8906000000000001,0.8299,0.8795,0.9171,0
0.6348,0.5443,0.9806,0.8375,1
0.44789999999999996,0.8125,0.2375,0.4027,1
0.28859999999999997,0.2183,0.9276,0.0451,0
0.7408,0.0766,0.5251,0.889,0
0.8814,0.7944,0.2545,0.45289999999999997,0
0.8869,0.3308,0.5492,0.6254,1
0.4405,0.8408,0.9621,0.9207,1
0.023,0.8899,0.09809999999999999,0.5232,1
0.9354,0.9636,0.5867,0.4841,0
0.14989999999999998,0.9986,0.5523,0.6837,0
0.5563,0.855,0.14500000000000002,0.3768,1
0.7604,0.7003,0.44730000000000003,0.6367,1
0.6917,0.236,0.0424,0.1421,0
0.9486,0.2682,0.1128,0.1211,0
0.0881,0.8858,0.6069,0.009399999999999999,1
0.18380000000000002,0.1991,0.5677,0.38,1
0.6113,0.3173,0.544,0.8733,1
0.5662,0.7705,0.305,0.3649,1
0.6164000000000001,0.5571,0.14,0.15050000000000002,1
0.1779,0.2113,0.4683,0.9497,1
0.1844,0.921,0.48719999999999997,0.5075000000000001,1
0.0932,0.5985,0.1881,0.23759999999999998,1
0.3827,0.635,0.3506,0.9558,1
0.7164,0.7028,0.5275,0.3137,1
0.271,0.648,0.5517,0.0912,0
0.38070000000000004,0.13319999999999999,0.565,0.3417,0
0.584,0.004200000000000001,0.9066,0.3195,0
0.558,0.3013,0.6358,0.733,1
0.9014,0.7008,0.8204,0.7527,1
0.6077,0.9166,0.6462,0.22749999999999998,0
0.6369,0.0426,0.6184000000000001,0.0895,1
0.7206,0.9589,0.6762,0.11549999999999999,1
0.3683,0.123,0.5688,0.19740000000000002,1
0.6051,0.32389999999999997,0.7974,0.5044,1
0.8683,0.21150000000000002,0.3416,0.30469999999999997,1
0.5042,0.6364,0.14379999999999998,0.4873,1
0.6930000000000001,0.507,0.3402,0.6803,1
0.3327,0.040999999999999995,0.7943,0.3058,0
0.3402,0.9284,0.9389,0.4275,0
0.0826,0.13629999999999998,0.9557,0.1164,1
0.7972,0.3598,0.16720000000000002,0.5544,0
0.15250000000000002,0.5995,0.2617,0.7676000000000001,1
0.7643,0.036500000000000005,0.7906,0.794,0
0.9322,0.4662,0.7505999999999999,0.0736,0
0.963,0.5696,0.0556,0.7416,0
0.7928,0.4742,0.2219,0.4308,1
0.7148,0.44020000000000004,0.592,0.7557,1
0.6182,0.359,0.23020000000000002,0.26639999999999997,1
0.4125,0.6632,0.0917,0.7238,0
0.1493,0.49670000000000003,0.9291,0.728,0
0.5958,0.7209,0.4245,0.23249999999999998,0
0.7078,0.8302,0.3428,0.2311,0
0.08979999999999999,0.7968,0.7875,0.9032,1
0.3151,0.5878,0.41500000000000004,0.9641,0
0.0703,0.8004,0.3405,0.6535,1
0.8294,0.9004,0.3593,0.21710000000000002,0
0.9763999999999999,0.6712,0.527,0.4278,0
0.4863,0.0653,0.4205,0.45130000000000003,1
0.9085,0.9681,0.9493,0.5045,1
0.1476,0.8624,0.1432,0.35009999999999997,1
0.5232,0.8129,0.2264,0.8302,1
0.6368,0.0284,0.6416999999999999,0.7091000000000001,0
0.4608,0.8385,0.7426,0.9583,0
0.774,0.7225,0.1653,0.9084,1
0.0304,0.9121,0.5717,0.0784,1
0.1069,0.5738,0.4631,0.888,1
0.21489999999999998,0.0552,0.1477,0.307,0
0.8824,0.6926,0.063,0.9975,0
0.0572,0.15889999999999999,0.4475,0.8848,1
0.5003,0.8477,0.6059,0.8291999999999999,1
0.1416,0.8082,0.5471,0.1724,1
0.5488,0.865,0.7959,0.159,1
0.1938,0.7709,0.4193,0.3721,0
0.5342,0.1871,0.3667,0.4182,0
0.7886,0.4806,0.7522,0.7142,0
0.585,0.4464,0.6987,0.6973,0
0.778,0.1507,0.3832,0.44279999999999997,1
0.7368,0.8542,0.3711,0.14429999999999998,1
0.3274,0.9907,0.67,0.3107,0
0.8859,0.18109999999999998,0.9806,0.7612,0
0.387,0.3669,0.7464999999999999,0.4514,0
0.1365,0.1181,0.0202,0.0251,0
0.011,0.647,0.1506,0.4337,0
0.060200000000000004,0.8424,0.474,0.4643,1
0.1885,0.8995,0.7517,0.0252,0
0.3383,0.688,0.0538,0.3063,1
0.7509,0.5816,0.2538,0.6903,1
0.3624,0.9205,0.6819999999999999,0.5791999999999999,0
0.4814,0.8403,0.808,0.13269999999999998,0
0.6306,0.7508,0.9069,0.5976,0
0.7673,0.0785,0.42369999999999997,0.25429999999999997,0
0.19879999999999998,0.8867,0.4256,0.5922000000000001,0
0.008400000000000001,0.991,0.9431,0.7468,0
0.018000000000000002,0.1184,0.7861,0.3537,0
0.5226999999999999,0.3641,0.3085,0.1608,1
0.7231,0.6612,0.6419,0.1513,0
0.8745,0.5495,0.7389,0.7003,0
0.32389999999999997,0.2368,0.6394,0.8617,1
0.394,0.6743,0.2148,0.1844,0
0.29469999999999996,0.16570000000000001,0.13369999999999999,0.19519999999999998,1
0.14950000000000002,0.3257,0.3633,0.5814,0
0.7583,0.0636,0.4482,0.1447,0
0.7908999999999999,0.6673,0.4344,0.2768,1
0.8168,0.0878,0.3212,0.2962,1
0.49119999999999997,0.6791,0.5639,0.7671,0
0.5943,0.064,0.5143,0.4409,1
0.6774,0.4961,0.9311,0.7829,1
0.22510000000000002,0.2364,0.2972,0.0039,1
0.3673,0.6186,0.7334,0.9425,0
0.8482000000000001,0.8337,0.6702,0.1699,1
0.7032,0.1089,0.1274,0.9116,1
0.646,0.1184,0.7353000000000001,0.2233,0
0.7108,0.7568,0.4133,0.7019,0
0.10869999999999999,0.09809999999999999,0.5865,0.5452,1
0.40249999999999997,0.5922000000000001,0.7774,0.1807,0
0.9943,0.6137,0.4535,0.9144,0
0.0888,0.059399999999999994,0.8471,0.0819,0
0.9079,0.0959,0.6036,0.2432,1
0.16749999999999998,0.6242,0.1661,0.8116,1
0.0293,0.8787,0.683,0.6464,1
0.7193,0.5816,0.4466,0.12229999999999999,0
0.28,0.597,0.7626999999999999,0.7896,1
0.9524,0.355,0.12179999999999999,0.2937,1
0.1401,0.8565,0.34240000000000004,0.7926,0
0.9149,0.633,0.2854,0.8029999999999999,1
0.4022,0.0626,0.962,0.5721,0
0.9158999999999999,0.2788,0.581,0.5932,0
0.3776,0.0235,0.8705,0.402,1
0.7883,0.061799999999999994,0.9823,0.9551000000000001,1
0.4615,0.6976,0.4144,0.6409,1
0.45940000000000003,0.9154,0.6933,0.7278,1
0.5047,0.25029999999999997,0.4149,0.0308,0
0.29969999999999997,0.6002,0.5875,0.9921,1
0.14229999999999998,0.4022,0.8316,0.7063,0
0.3671,0.3678,0.7055,0.6804,1
0.0833,0.9065,0.4304,0.07100000000000001,1
0.9791,0.4626,0.3357,0.5622,1
0.3805,0.875,0.011099999999999999,0.9937,0
0.0059,0.07100000000000001,0.1116,0.8746,0
0.8674999999999999,0.5883,0.9863999999999999,0.3595,1
0.9051,0.6376,0.379,0.4648,0
0.2757,0.372,0.7515000000000001,0.8663,0
0.7911,0.29969999999999997,0.8092,0.6839,0
0.0231,0.0973,0.33399999999999996,0.10439999999999999,0
0.7725,0.5649,0.8628,0.4334,1
0.3099,0.8751,0.2722,0.3754,0
0.3766,0.2504,0.2484,0.6987,0
0.9423,0.5499,0.5345,0.4124,0
0.13090000000000002,0.13940000000000002,0.9578,0.6294,1
0.2639,0.6746,0.5628,0.14939999999999998,1
0.2741,0.7651,0.8130999999999999,0.7217,1
0.6737,0.7462,0.1992,0.9531000000000001,1
0.12519999999999998,0.23320000000000002,0.7121,0.9455,0
0.4778,0.6191,0.3388,0.2797,0
0.8613999999999999,0.0119,0.9218,0.7167,0
0.237,0.17659999999999998,0.6414,0.5456,0
0.3217,0.1775,0.8359,0.46699999999999997,0
0.3496,0.5366,0.5279,0.11610000000000001,0
0.9842,0.6906,0.5871,0.18130000000000002,1
0.3411,0.2965,0.9924,0.7015,1
0.4506,0.8946000000000001,0.7827,0.6876,1
0.216,0.5811999999999999,0.4651,0.1296,0
0.6093999999999999,0.5778,0.4216,0.6674,1
0.277,0.9459,0.0804,0.4108,0
0.14789999999999998,0.6232,0.7393,0.3276,0
0.011,0.5093,0.21910000000000002,0.2544,0
0.238,0.4789,0.32889999999999997,0.42269999999999996,1
0.0027,0.0448,0.12519999999999998,0.7048,1
0.027,0.427,0.38980000000000004,0.8531,1
0.3457,0.1385,0.7293000000000001,0.3687,0
0.0327,0.9039,0.3674,0.37329999999999997,1
0.6919,0.9424,0.5477,0.7818,1
0.6645,0.9283,0.5641,0.042300000000000004,0
0.9048,0.4935,0.6763,0.8235,1
0.8683,0.0324,0.5257000000000001,0.9236,1
0.2636,0.048600000000000004,0.4457,0.7303999999999999,1
0.3301,0.9585,0.1372,0.198,1
0.3029,0.39390000000000003,0.26380000000000003,0.1819,1
0.7622,0.7841,0.3981,0.2933,1
0.6652,0.6275,0.5378000000000001,0.1357,0
0.5438000000000001,0.0664,0.7901,0.8527,1
0.7976,0.4854,0.33540000000000003,0.576,0
0.39139999999999997,0.0632,0.9974000000000001,0.3655,0
0.9251,0.8817,0.6236,0.10350000000000001,1
0.7922,0.076,0.4969,0.0655,0
0.5008,0.9715,0.5052,0.3447,0
0.6532,0.4897,0.19440000000000002,0.2679,1
0.2475,0.7056,0.8643,0.48760000000000003,0
0.9854,0.1347,0.8513999999999999,0.6563,0
0.9855,0.5463,0.2247,0.8595,1
0.4768,0.1879,0.522,0.16110000000000002,0
0.6671,0.7375,0.431,0.3559,0
0.48719999999999997,0.9445,0.5955,0.9772,1
0.4312,0.2849,0.964,0.7014,1
0.3426,0.4446,0.3319,0.9544,0
0.033,0.5887,0.3247,0.9791,0
0.8008,0.11560000000000001,0.9639,0.0677,0
0.7021999999999999,0.4942,0.9322,0.5967,0
0.21660000000000001,0.3073,0.5428999999999999,0.9238,1
0.3437,0.3792,0.4165,0.8793,1
0.2407,0.8365,0.7077,0.29059999999999997,0
0.004399999999999999,0.7777000000000001,0.013000000000000001,0.7726999999999999,0
0.8562,0.4351,0.4678,0.4541,0
0.6991,0.9581999999999999,0.0098,0.7211,0
0.17459999999999998,0.2988,0.9097999999999999,0.7978000000000001,1
0.0146,0.8188,0.8412999999999999,0.6446000000000001,1
0.6957,0.7717,0.4588,0.3775,1
0.3923,0.43879999999999997,0.47509999999999997,0.0825,0
0.6662,0.5714,0.957,0.4228,0
0.6262,0.6369,0.1963,0.9913,1
0.7669,0.8551,0.3583,0.6315,1
0.9092,0.9251,0.758,0.3899,1
0.6011,0.8629,0.2793,0.8474,1
0.7076,0.3184,0.1372,0.032600000000000004,1
0.3635,0.831,0.9946,0.20900000000000002,1
0.8551,0.5625,0.8116,0.552,0
0.6278,0.3651,0.7233,0.14100000000000001,1
0.5148,0.47909999999999997,0.5571,0.06709999999999999,0
0.40449999999999997,0.4864,0.2091,0.6234999999999999,0
0.0794,0.2869,0.2534,0.0781,1
0.4966,0.1183,0.6691,0.0189,1
0.6568,0.9597,0.0814,0.5796,0
0.7057,0.8699,0.15539999999999998,0.3609,1
0.5153,0.905,0.7987,0.7168,1
0.6273,0.5901,0.2576,0.4192,0
0.7544,0.5093,0.4854,0.9813000000000001,0
0.6147,0.3143,0.857,0.0417,1
0.5078,0.3826,0.2693,0.8983,0
0.988,0.9091,0.3383,0.2435,0
0.1895,0.4608,0.057499999999999996,0.3895,0
0.717,0.9289000000000001,0.2619,0.2663,1
0.6451,0.4704,0.2304,0.5174,0
0.6182,0.9449,0.0037,0.3615,1
0.5883,0.652,0.5848,0.10919999999999999,1
0.5705,0.8779,0.2841,0.3648,0
0.3673,0.045899999999999996,0.5553,0.8416,0
0.3764,0.6757,0.821,0.22499999999999998,0
0.9337,0.096,0.8847,0.7263,1
0.675,0.009600000000000001,0.5677,0.5252,1
0.868,0.8013,0.4689,0.5785,0
0.7454000000000001,0.5347,0.12669999999999998,0.6912,0
0.45,0.1555,0.0597,0.9718,0
0.1335,0.6561,0.9642,0.022699999999999998,0
0.061700000000000005,0.1548,0.8703,0.3899,0
0.7773,0.6775,0.9957,0.9001,1
0.6562,0.2239,0.902,0.7679,1
0.7141,0.6657,0.9594,0.5214,0
0.634,0.5154,0.9867,0.3851,0
0.5097,0.3611,0.749,0.307,1
0.23170000000000002,0.1684,0.12079999999999999,0.1164,0
0.2661,0.9884999999999999,0.5404,0.6726,1
0.4454,0.28,0.658,0.3813,1
0.43579999999999997,0.876,0.1128,0.2148,1
0.5879,0.0378,0.3218,0.7382,1
0.7012,0.3788,0.238,0.4817,0
0.8082,0.19019999999999998,0.8029999999999999,0.9633,1
0.8593,0.7231,0.393,0.40549999999999997,1
0.2924,0.7892,0.9113,0.6262,1
0.9943,0.0316,0.3359,0.1658,1
0.40549999999999997,0.9306,0.8691,0.6306,1
0.2182,0.9773000000000001,0.2777,0.718,1
0.738,0.0388,0.3528,0.9192,0
0.9114,0.22010000000000002,0.4825,0.4762,1
0.8724000000000001,0.0944,0.3147,0.5646,0
0.7064,0.027299999999999998,0.131,0.6697,1
0.7033,0.088,0.4516,0.7592,1
0.4222,0.24980000000000002,0.1955,0.7063,1
0.3083,0.8973,0.4265,0.8027,1
0.7791,0.1357,0.8919,0.4703,0
0.6968,0.7319,0.5922000000000001,0.040999999999999995,0
